MethodName,DatasetName,NumberOfSamples,NumberOfFeatures,Dimensionality,ImbalanceRatio,MeanPairwiseSpearman,MaxFeatureClassSpearman,TrainSubsetRatio,MF_MeanCardinalityOfNumericFeatures,MF_Quartile2DecisionTreeAttribute,MF_DecisionTreeWidth,MF_StdevClassProbability,MF_NaiveBayesKappa,MF_MinKurtosisOfNumericFeatures,MF_SkewDecisionTreeLevelSize,MF_StdevCardinalityOfNumericFeatures,MF_StdevMeansOfNumericFeatures,MF_KurtosisDecisionTreeBranchLength,MF_KurtosisMeansOfNumericFeatures,MF_StdevSkewnessOfNumericFeatures,MF_MajorityClassSize,MF_MinNumericMutualInformation,MF_MeanDecisionTreeLevelSize,MF_Quartile3NumericJointEntropy,MF_Quartile2DecisionTreeBranchLength,MF_MeanNumericMutualInformation,MF_SkewSkewnessOfNumericFeatures,MF_MaxNumericJointEntropy,MF_KurtosisNumericMutualInformation,MF_Quartile1DecisionTreeAttribute,MF_Quartile2StdDevOfNumericFeatures,MF_KurtosisDecisionTreeLevelSize,MF_Dimensionality,MF_MeanKurtosisOfNumericFeatures,MF_StdevNumericAttributeEntropy,MF_Quartile2NumericJointEntropy,MF_Quartile1KurtosisOfNumericFeatures,MF_Quartile1ClassProbability,MF_Quartile3DecisionTreeLevelSize,MF_MaxStdDevOfNumericFeatures,MF_KurtosisSkewnessOfNumericFeatures,MF_KurtosisStdDevOfNumericFeatures,MF_Quartile3NumericMutualInformation,MF_Quartile1MeansOfNumericFeatures,MF_Quartile1NumericAttributeEntropy,MF_DecisionTreeHeight,MF_RandomTreeDepth2ErrRate,MF_SkewCardinalityOfNumericFeatures,MF_SkewDecisionTreeBranchLength,MF_Quartile1DecisionTreeBranchLength,MF_SkewKurtosisOfNumericFeatures,MF_MinStdDevOfNumericFeatures,MF_SkewDecisionTreeAttribute,MF_SkewNumericJointEntropy,MF_SkewStdDevOfNumericFeatures,MF_RandomTreeDepth1ErrRate,MF_Quartile3MeansOfNumericFeatures,MF_Quartile2SkewnessOfNumericFeatures,MF_RandomTreeDepth3Kappa,MF_Quartile3DecisionTreeBranchLength,MF_MinDecisionTreeAttribute,MF_Quartile1NumericJointEntropy,MF_DecisionTreeNodeCount,MF_SkewNumericAttributeEntropy,MF_Quartile2MeansOfNumericFeatures,MF_MaxSkewnessOfNumericFeatures,MF_MinClassProbability,MF_Quartile3SkewnessOfNumericFeatures,MF_DecisionTreeLeafCount,MF_Quartile3DecisionTreeAttribute,MF_MeanNumericAttributeEntropy,MF_DecisionStumpErrRate,MF_StdevDecisionTreeLevelSize,MF_EquivalentNumberOfNumericFeatures,MF_StdevDecisionTreeAttribute,MF_StdevKurtosisOfNumericFeatures,MF_KurtosisNumericAttributeEntropy,MF_MaxMeansOfNumericFeatures,MF_MaxDecisionTreeLevelSize,MF_SkewClassProbability,MF_Quartile2KurtosisOfNumericFeatures,MF_MaxDecisionTreeBranchLength,MF_Quartile3ClassProbability,MF_MinCardinalityOfNumericFeatures,MF_MaxKurtosisOfNumericFeatures,MF_NumericNoiseToSignalRatio,MF_Quartile3KurtosisOfNumericFeatures,MF_MinNumericAttributeEntropy,MF_RandomTreeDepth1Kappa,MF_Quartile1StdDevOfNumericFeatures,MF_RandomTreeDepth2Kappa,MF_MaxClassProbability,MF_RandomTreeDepth3ErrRate,MF_Quartile2NumericAttributeEntropy,MF_MeanDecisionTreeBranchLength,MF_Quartile2DecisionTreeLevelSize,MF_MeanSkewnessOfNumericFeatures,MF_MaxCardinalityOfNumericFeatures,MF_MinSkewnessOfNumericFeatures,MF_KurtosisNumericJointEntropy,MF_StdevDecisionTreeBranchLength,MF_Quartile3StdDevOfNumericFeatures,MF_MeanNumericJointEntropy,MF_MeanMeansOfNumericFeatures,MF_KurtosisClassProbability,MF_Quartile1CardinalityOfNumericFeatures,MF_MaxNumericMutualInformation,MF_StdevNumericMutualInformation,MF_MinNumericJointEntropy,MF_Quartile1SkewnessOfNumericFeatures,MF_Quartile2CardinalityOfNumericFeatures,MF_SkewNumericMutualInformation,MF_Quartile3NumericAttributeEntropy,MF_MinorityClassSize,MF_MinMeansOfNumericFeatures,MF_ClassEntropy,MF_Quartile2NumericMutualInformation,MF_MeanDecisionTreeAttribute,MF_MeanStdDevOfNumericFeatures,MF_Quartile3CardinalityOfNumericFeatures,MF_KurtosisKurtosisOfNumericFeatures,MF_StdevNumericJointEntropy,MF_MinDecisionTreeBranchLength,MF_SkewMeansOfNumericFeatures,MF_Quartile1DecisionTreeLevelSize,MF_StdevStdDevOfNumericFeatures,MF_Quartile1NumericMutualInformation,MF_NaiveBayesErrRate,MF_KurtosisCardinalityOfNumericFeatures,MF_DecisionStumpKappa,MF_MaxNumericAttributeEntropy,MF_KurtosisDecisionTreeAttribute,MeanCompressionRatio,MeanFeatureSelectionTime,MeanTestBalancedAccuracy,MeanTestF1Score,MeanCompositeScore,Timeout
Chi-Square,dlbcl,77,5469,71.02597402597402,3.0526315789473686,0.21144773963350788,0.6952853735432164,0.6883116883116883,72.0424209179009,1.0,4.0,0.3581449930685111,0.17045454545454547,-1.2429534414491763,0.3818017741606059,4.428579754763673,0.17532575136418777,-3.0,0.02116963017386375,1.9576876178846565,58.0,0.00027341663684524176,2.3333333333333335,1.5929106260790982,2.0,0.03985828623926007,-0.3426016109062143,1.8877751114538501,5.243158446289662,1.0,0.17136375831344605,-1.4999999999999996,71.02597402597402,7.3643978376195305,0.26792924925043304,1.4603734874975454,1.4332278460027466,0.37337662337662336,3.0,0.2937781242585429,3.1374229361423662,-0.44346741843671733,0.05214973340849599,0.2526906713585463,0.7513398020149556,3.0,0.10492577597840758,-1.2559391641363036,0.0,2.0,2.9070532688856314,0.08876990868878756,1.1547005383792515,-0.979477619153317,0.1598017966700247,0.2975708502024291,0.4826631883400442,1.1183389856854669,0.5849549291744169,2.0,1.0,1.2748861773704674,7.0,-1.0336293245495556,0.34074853717710857,8.703804164865511,0.24675324675324675,1.8969692949229295,4.0,1.75,0.8866800908503458,0.20816464237516863,1.5275252316519465,14.018164907693208,1.5,10.859712592155963,0.7766295713923195,0.9591582930256826,4.0,0.0,3.3498136954133786,2.0,0.6266233766233766,50.0,76.16118432183526,21.245815726441684,8.065660547476746,0.0693153717009415,0.3179424262373571,0.14576144987968234,0.7367183049414705,0.7532467532467533,0.15452091767881249,0.9460780842986507,2.0,2.0,1.0281932789634696,77.0,-8.655265470485165,0.6621954058990434,0.0,0.19529543034984323,1.4055618340510727,0.3791198170128697,-2.0,70.0,0.2833347272961946,0.03129468220528369,0.6096185873884464,0.24331668587242228,73.0,1.838174816786764,1.078073349724445,19.0,0.026921444889714458,0.5587400294399866,0.03128709610314462,1.75,0.17140279675921596,75.0,9.870186129137519,0.26350641762686466,2.0,0.7375931207592968,1.5,0.03439440363514162,0.018640123501631627,0.2715924426450742,1.561649079508875,0.4983763348789118,1.3840262017558445,-0.6666666666666665,0.8601206801974767,0.02,0.8167,0.9303,0.8340682720789907,False
Chi-Square,dorothea,1150,100000,86.95652173913044,9.267857142857142,0.01809308791774474,0.6115444510299461,0.6956521739130435,1.91598,1.0,21.0,0.5693746777206461,0.015889538621682076,-0.8991296867456176,0.6984128325988853,0.2774191940261022,0.011493260711011791,-0.8278017001134303,26.448200186929284,9.56780393161202,1038.0,7.216449660063518e-16,3.55,0.3850291493099129,8.0,0.0008901454081504072,0.7734878403784482,0.8992689285030208,539.2426880636245,1.0,0.07207417881373623,-0.6297261073876275,86.95652173913044,288.61805257808305,0.04567164903757983,0.35181734961083816,55.790600652671,0.29869565217391303,4.5,0.4430191193808469,-0.1705065177805034,1.1149302848219458,0.0010751298262660844,0.0017391304347826088,0.01278869560181802,20.0,0.0652173913043479,-2.9989423145426626,0.5177157070786468,5.75,1.599358290689082,0.0,5.747048932153914,2.0180539543374842,0.7656972056231385,0.06260869565217386,0.01217391304347826,11.879606506807189,0.5588980077951304,13.25,1.0,0.3311900150271315,71.0,2.025655702158615,0.0052173913043478265,33.91164991562634,0.09739130434782609,19.527683818342812,36.0,1.0,0.046496349458369717,0.06260869565217386,1.9594574974238474,358.72002138874063,5.833333333333333,355.6608047341147,7.057331522801936,0.2678260869565217,8.0,0.0,139.36742622880095,19.0,0.701304347826087,1.0,1150.0,51.23455520034909,379.99128769561275,0.0,0.6062684053790677,0.04168473139257405,0.5880503587033405,0.9026086956521739,0.07043478260869562,0.032625101779526586,9.194444444444445,3.0,14.085670502567007,2.0,0.0,7.002873675589532,4.944373104532605,0.10970950334372262,0.364919183901023,0.009091408695652172,-2.0,2.0,0.10443962726689865,0.0018564865626260298,0.3193129798508033,7.595628769328574,2.0,16.250665407796376,0.06576771579387015,112.0,0.0,0.3193129798508033,0.00035705832816075936,1.9722222222222223,0.07947240043950364,2.0,1.2863775301518912,0.04571145909867942,2.0,3.659111991917328,2.0,0.05068086493339769,8.914182545542021e-05,0.09652173913043471,6.993655005954501,0.6062684053790677,0.5810846081852088,31.028571428571425,0.6000019999999999,1.426,0.7408,0.5984,0.6844808,False
Chi-Square,dota2,102944,116,0.0011268262356232514,1.1155774763666255,0.008243774357492583,0.06435148763803676,0.900003885607709,3.396551724137931,205.0,43.0,0.03863040621496295,0.10099258230070474,-1.7675052293326972,0.5852052544378756,4.130226460461055,16.329459616341484,0.24015913498200492,110.88658838456173,0.16775195392559028,54284.0,-9.43689570931383e-16,489.2201834862385,1.1419862426858862,38.0,0.000261276273727341,6.2247248372086705,3.2608512911176786,8.366602477043667,155.5,0.26687450984478966,-1.1890736265078135,0.0011268262356232514,15.579517502536847,0.28323805178104106,0.9973463330844264,5.013076665482047,0.4863420889027044,952.0,35.661003615305304,49.51895681222894,109.74483972942785,0.00031811475171055967,-0.0006241257382654647,0.2037731471342444,109.0,0.4665449176251165,10.293508059202729,0.6230248120098828,28.0,2.9195962625616514,0.0,10.501774557489512,4.329928560650318,10.543520538111515,0.4726841778054087,0.0005221285359030153,-0.0010960499876533007,0.016854918789345197,50.0,18.0,0.8954201557041563,53325.0,4.327388389947658,-6.799813490829966e-05,1.4921084338154398,0.4726841778054088,0.021778906745468528,26663.0,296.5,0.35945750451619213,0.4726841778054087,480.35147929711735,2647.2136914419884,2470.9694069471298,17.322817557500418,30.150877026944727,175.87615596829343,1420.0,2.9921955214494392e-15,10.141731055703568,108.0,0.5136579110972956,1.0,112.2822927744123,1374.775532114752,20.306732371523395,0.0,0.0,0.20520683273733992,0.01715913156966914,0.5273158221945913,0.46751631955237793,0.3061555705931785,40.14683268949481,300.0,0.025021309847344568,47.0,-0.29825534071195453,30.178798877945766,16.23816874827718,0.3465380776303608,1.050850357302427,1.5653540793521488,-2.0,3.0,0.0021018070496105212,0.0003657193665908267,0.6916541290599617,-0.025493960966510673,3.0,2.6132192928715967,0.45033683784140155,48660.0,-0.00394389182468138,0.6916541290599617,0.00012845586713080594,463.69565217391306,0.6033174990850081,3.0,11.758107798979507,0.2831872385366782,4.0,10.621959545172066,48.0,3.2925019108721427,2.5282212876452312e-05,0.44730144544606776,105.98754754995498,0.0,2.569362783510914,108.8359839593712,0.12413793103448278,0.174,0.5756,0.62,0.39501517241379314,False
Chi-Square,drug_autoimmunity,597,196,0.32830820770519265,3.0337837837837838,0.14706616058173505,0.19908199618614186,0.7989949748743719,133.69897959183675,1.0,14.0,0.3565144742665842,-0.012738853503184822,-0.6947047556940031,-0.3399404940491233,199.21789693823163,65628072514.04539,-1.0281849078805088,191.00512820512824,4.548373138341678,449.0,-2.220446049250313e-16,8.466666666666667,1.9595522308517541,9.0,0.007085863776605105,2.2905237610163094,2.5584296367172943,0.45085259510352227,1.0,1.1485175803279217,-1.3704717996159739,0.32830820770519265,36.218708694918426,0.6186588624332462,1.2273736433884195,1.5294602707001577,0.3739530988274707,12.0,16203544300509.314,6.068468782028948,191.0051282051282,0.011118120831890819,0.028056951423785594,0.1336383883441367,15.0,0.25958452111063735,1.3164129618561482,-0.09774702593259622,6.0,4.382108121522209,0.0,6.875963821106056,0.15123301551363105,13.892628556365004,0.25961257884222577,7.463739112227806,1.9510721766790038,0.044904730242742996,11.0,1.0,0.6907151785032787,127.0,0.14576962797619195,0.5544388609715243,24.433583445741228,0.24790619765494137,4.591041791812066,64.0,1.0,0.7735226983726654,0.24958474557249,4.733869855575226,79.03385850116862,8.807661548946138,89.08449641585739,-1.5172908931162834,918793015213.1066,14.0,0.0,5.168852391296727,14.0,0.6260469011725293,1.0,596.9999999999999,108.16420675861008,25.531861360134627,0.0,0.00959786174219418,0.17468816496715442,0.1137894538690653,0.7520938023450586,0.2512569863751656,0.6778584026806571,8.46875,10.0,3.641314865316002,586.0,-1.3937468798060437,-1.5163810301483411,2.991887178502707,6.37602388539656,1.3264599896748248,4687719481.760135,-2.0,3.0,0.029622283126687667,0.006475052139433855,0.5600231550787642,0.8590864260314943,8.0,1.0259270188504297,1.4098051014360966,148.0,-1.9856281407035172,0.5600231550787642,0.0052993093519646895,2.4901960784313726,82671144400.073,218.0,21.160656174452836,0.6150524496765006,3.0,13.892628556364993,4.0,1157396021464.2532,0.0022273504628623217,0.4987430136248344,0.18812777754189192,0.08614176727649808,2.0162234932213687,45.525651349236284,0.7512755102040816,0.0,0.6396,0.4415,0.6842702040816326,False
Chi-Square,einecke2010kidney,250,10000,40.0,2.7313432835820897,0.13075686338345094,0.5382835026799692,0.7,250.0,1.0,9.0,0.328097546470558,0.3863198961447709,-1.6383564375606532,0.8902484118980694,0.0,0.018151746096898458,-0.7391808605469232,0.12891116266249103,0.7728603612628104,183.0,0.0002233810231487103,3.5,2.084030651744672,4.5,0.01886360195534554,6.141981816779804,2.3457513972286383,13.285847217679297,1.0,1.0029337800098355,-0.18408304498269912,40.0,1.2550514550862584,0.16445706065965376,2.0076463009816967,-0.06962860964896556,0.384,4.0,1.0596161355186726,74.48785943904255,18.518359290995804,0.02106371211872651,-0.0057504742308556855,1.3521419730786397,10.0,0.256,0.0,0.684063004538844,3.25,19.132172267978834,0.6894508461235533,3.880570000581329,-2.362173864423933,-1.9049966178359705,0.24,0.0191462951820381,0.3422077105837461,0.2126031507311248,6.0,1.0,1.9169808885094595,35.0,-2.317523899442734,0.007152252004291567,14.713412532408737,0.268,0.6209252631732426,18.0,1.0,1.4199126441359247,0.28400000000000003,2.173067468400883,30.81380922697168,4.006938426723769,7.2301746315156885,11.609728174677809,0.07510458335432325,8.0,0.0,0.32601589006982645,9.0,0.6159999999999999,250.0,226.99189751590563,74.27261482177066,0.9759910989365992,0.02607783298339765,0.4498719949457542,0.991794023747283,0.27908841873429724,0.732,0.32000000000000006,1.4442639717036965,5.111111111111111,3.0,0.46313505633560864,250.0,-2.119717671880223,11.80008555278938,2.054804667656325,1.0130274080191894,1.9823084741661268,0.006330131001116729,-2.0,250.0,0.17214860305344337,0.020625853848413714,0.6060864276735605,0.11617250530401664,250.0,3.328846473748537,1.5238913096951605,67.0,-0.07646367638755061,0.5812594319855474,0.013091803255493532,1.9444444444444444,1.0014248826019756,250.0,450.5661494967759,0.1625330063087323,3.0,-0.27035210935091375,2.0,0.017683393648248457,0.007889671898956943,0.252,-3.0,0.13679912046489712,1.7675234912772662,13.058823529411764,0.77586552,0.03,0.7278,0.6147,0.7470262080000001,False
Chi-Square,gfe,1062,301,0.2834274952919021,1.565217391304348,0.48728626755463855,0.6371775452885902,0.699623352165725,671.4750830564784,1.0,11.0,0.155803189075002,0.26196829953946416,-1.9985530400091893,0.8303387393901579,457.8247884039007,80140455.13348557,-0.3863487615536627,296.00333331457665,5.168947582578572,648.0,-3.3306690738754696e-16,8.733333333333333,1.7914656166340428,7.0,0.09746255798313931,-1.6583887722392683,2.2032818773507543,-1.2519001969813983,1.0,5.120219725496546,-0.4947669665848653,0.2834274952919021,72.2834393145503,0.4927808321774264,1.385673121695144,7.12518433471805,0.44491525423728817,11.0,757.0982708673373,2.7487752506644423,35.38016471557759,0.1916789384911184,230.68795291902072,0.5393770831272164,15.0,0.17796610169491522,-0.6916665337287924,0.6394087923709085,6.0,3.3704048931436144,0.0,7.535857911092896,0.16060415886483279,5.8595676581498095,0.16666666666666674,1198.5141242937852,-2.4356015925391055,0.6494186605511669,10.0,1.0,1.1733304940191371,131.0,0.25882297837271917,300.51808662900186,1.5847313907661293,0.3898305084745763,-1.0844935158634161,66.0,1.0,0.8835488369262219,0.16666666666666674,7.035285217760407,6.860811214878573,8.383785130079648,114.29700775039841,-0.9800719269502087,1390385500.0,22.0,8.108233335745121e-16,43.531838445532024,14.0,0.5550847457627118,1.0,604.2718662814625,8.065520700565573,101.9530084336905,0.0,0.639128053771554,3.3839871980061402,0.6089144641658675,0.6101694915254238,0.1591337099811676,0.768755197762467,7.621212121212121,8.0,-4.580018022579278,1039.0,-22.36836786801931,-0.8853346810522775,2.6239438989966204,24.109473853663236,1.4547584897845582,4619787.739815639,-1.9999999999999998,30.0,0.2605799122549217,0.08606199996587861,0.6686722108414753,-8.495874287217001,977.0,0.6075160870191131,1.326706173770896,414.0,191.28697269303203,0.6686722108414753,0.06132903843716882,2.183333333333333,27.430090147452447,1005.0,11.880853050091803,0.4137132527445564,3.0,17.26277304795217,3.0,89.73194754903942,0.02746215104782641,0.4030131826741996,-1.5144710607123588,0.6398356778217266,1.777582360003815,54.86631884334816,0.1727574750830565,0.01,0.9123,0.9003,0.6164829900332226,False
Chi-Square,gisette,7000,5000,0.7142857142857143,1.0,0.02099670866588483,0.6507245469553603,0.8571428571428571,225.8634,1.0,45.0,0.0,0.4762857142857143,-1.895280609034555,1.7177667323706287,160.87634935066149,122.17059649940268,-0.10827082839341307,3.2297955625845916,15.18417800320498,3500.0,-1.7763568394002505e-15,8.86046511627907,1.6360204307196184,11.0,0.007039861935327176,3.058747112445735,2.491474571506681,39.74290248631293,1.0,212.0210077926717,1.8972893346345323,0.7142857142857143,319.94516382154245,0.4900025465657058,1.1389157124853622,0.9244198336516147,0.5,8.0,463.7734853127085,9.952074977782507,-1.261235011682159,0.0036773634294182114,10.944964285714285,0.11065683151782593,43.0,0.11485714285714288,0.08310493685107172,1.0101744074025,8.0,4.821521753586747,0.0,13.637241222178403,0.5662850111732187,0.06558411035673088,0.16300000000000003,163.1870357142857,3.4177567733324272,0.8214285714285714,22.0,1.0,0.8009752178604388,381.0,0.5580023699955935,59.56564285714286,83.6660026534077,0.5,8.55355720805607,191.0,1.0,0.5666192304396154,0.16300000000000003,8.143303984164907,98.46033728042586,13.820073355748056,1062.3716745551121,-0.9133886395458823,799.3427142857142,32.0,0.0,10.254835833038959,42.0,0.5,1.0,7000.000000000014,79.48726461469758,73.96212930802284,0.0,0.6739999999999999,92.31918126707944,0.7702857142857142,0.5,0.0892857142857143,0.4494041697156999,15.68586387434555,6.0,9.176036612755418,539.0,-1.6729759120659418,-0.8842142865390845,10.437571766525597,332.63114052696255,1.2527265490642336,105.7024336,-3.0,75.75,0.2527953139407646,0.019569162243360833,0.6931471805599453,1.6371289122867114,217.0,5.708626153440606,0.9513181333339775,3500.0,0.0,0.6931471805599453,0.0013193203315097829,2.015873015873016,214.91805486611676,383.0,24.773635590440808,0.4851653782492513,4.0,1.66161791236816,4.0,135.0587778228639,0.0008746721665094954,0.2618571428571428,-1.4520759478049992,0.6739999999999999,1.8056521728021488,183.98471002125115,0.73,0.48,0.9724,0.9722,0.87544,False
Chi-Square,gliomas,85,22283,262.15294117647056,2.269230769230769,0.14921056895223705,0.68992614494436,0.6941176470588235,84.99281963828928,1.0,4.0,0.27452380916654195,0.5506646157615687,-1.2403016957863437,0.6520236646847545,0.0854905910085236,8063.332113332931,-1.833333333333333,64.65824058504587,1.2474155334246029,59.0,6.418749670435153e-05,2.25,1.7489140917773494,2.0,0.036217455805558935,2.222906495787125,1.9918361003406353,5.760202426927815,1.0,531.6368723748474,-0.9030470914127422,262.15294117647056,4.34298764889955,0.27222806974877195,1.633863866154231,0.3071557634499402,0.40294117647058825,2.5,48356.509731202335,6.85689911756767,47.58259876937626,0.04783670248897796,425.68622941176477,0.8670721541568301,4.0,0.3294573643410853,-12.102042233119878,0.4082482904638636,2.0,4.313505156507049,10.274605317165687,1.4999999999999996,-1.2282191852111493,5.747057731136314,0.2120708748615725,3217.079511764705,1.0240750318264416,0.32696002855645595,3.0,1.0,1.4407556723787533,9.0,-1.2834713426778972,1238.0504470588235,9.208169559196689,0.3058823529411765,1.7065193274901413,5.0,1.0,0.9768267219273421,0.19933554817275745,1.2583057392117916,17.00192107028689,1.7888543819998322,8.90644909491521,1.1659149534728241,127638.14420000001,4.0,0.0,1.4169019680760218,3.0,0.5970588235294116,83.0,84.8577113647179,25.971157973427037,4.198643476210295,0.06396171410398296,0.5319740723163706,234.8908014229006,0.2403007058179472,0.6941176470588235,0.2704872646733112,1.0573775107821861,2.4,2.0,1.3546182863221161,85.0,-1.1621652734991514,1.022787857641009,0.5477225575051661,1300.489653270255,1.5563755910945,3436.944581973068,-2.0,85.0,0.3398495033667651,0.03160109932415107,0.665632376347464,0.5790574846342968,85.0,1.976049952975022,1.1705304932068596,26.0,9.020317647058825,0.6157663249727168,0.027047439278080967,1.8,1398.791622501893,85.0,23.532136311598187,0.2689479264352282,2.0,7.027367333119082,1.75,2838.9942596071305,0.014740192465274575,0.1888150609080842,150.85273143306617,0.5229305651640356,1.3789316481515075,0.24999999999999867,0.6152370013014405,0.07,0.6902,0.5588,0.6602148005205762,False
Chi-Square,high_dimensional_datascape,230,536,2.3304347826086955,1.0,0.11552979041903996,0.8294946246780585,0.7,222.0634328358209,1.0,5.0,0.0,0.7389317089387519,-1.2089581166841308,0.35777087639996635,5.845653914570934,0.26078364935966436,-1.2520429418362442,115.12741577705651,0.4618008681294155,115.0,0.0004674213896771473,2.5,1.9678770831109742,3.0,0.03588355792487779,0.9492095499370807,2.277011146340591,19.08758130885282,1.0,0.002363338079515092,-1.36,2.3304347826086955,2.666587778462735,0.1632145525158576,1.8718441579840053,1.7058889807306046,0.5,3.5,0.7551687533357172,4.4159556974455025,150.54676033921584,0.027919317864990488,-1.8730818478260822e-05,1.1244145821413118,6.0,0.08260869565217388,-9.793979143947404,0.3161639417792118,2.75,0.4260000965489613,0.00010595314014183463,2.2677868380553634,0.00885879448548504,11.493183348844985,0.11739130434782608,0.00013641768369565218,-0.24266537135438693,0.8870228912776241,4.25,1.0,1.7978778645324507,15.0,0.6422256820952869,8.2432608695652e-07,2.560018582956116,0.5,0.022985586272116238,8.0,1.0,1.2239797573050262,0.08260869565217388,1.224744871391589,19.316567827834927,2.4748737341529163,1.6358557864814753,0.8583500816997578,3.6532578260869566,4.0,0.0,2.4691581062403642,5.0,0.5,139.0,8.885024839853632,33.10976581161286,3.6728910259599523,0.813695015718568,0.7656787156370843,0.0001441511092297953,0.8347845802997249,0.5,0.05652173913043479,1.2064429137028359,3.375,2.0,-0.19757076883999491,225.0,-2.0910586176512056,0.009119992674893496,1.1877349391654208,0.0030691814050246404,1.8812433799400938,0.03058914031608829,-3.0,220.0,0.45486057010728,0.07250208544965663,1.4994822071708382,-0.4697182723928686,224.0,4.388710013053227,1.304873137592765,115.0,-0.009098089956521739,0.6931471805599453,0.017694692396113793,1.875,0.006756469261724475,225.0,0.9603356981068671,0.13573170420069194,2.0,10.247237890694374,2.0,0.046666595870808604,0.011111067433819139,0.13043478260869568,130.18817311582816,0.8348555598512413,1.7559520819772834,3.1428571428571432,0.791044776119403,0.0,0.9711,0.971,0.8990779104477612,False
Chi-Square,linear_synthetic_sample,200,1000,5.0,1.0,0.058996141855498334,0.645196990832199,0.7,200.0,1.0,7.0,0.0,1.0,-0.7247515367911941,0.19351576058549796,0.0,1.1083464553044793,-0.5325925925925916,9.425797661759482,0.17947493677692086,100.0,0.0003922599286506484,3.5,2.2400716987634226,4.0,0.02102103718780576,0.05893308979638983,2.396443490365733,22.853578752512572,1.0,1.0141328987308573,-1.6161158895427794,5.0,0.0029544476322042918,0.07843841540663266,2.187319329539233,-0.22601064179899566,0.5,5.5,10.83064494463418,0.3529167607501109,0.37819080505038327,0.02284920624143599,-0.06464438571909469,1.454776178648669,6.0,0.21499999999999997,0.0,-0.295145914949048,3.0,0.9056449072141654,0.8380218660964431,2.846049894151541,-0.3763721382889836,1.527379346887989,0.2749999999999999,0.06440686546316067,-0.016667365751642006,0.49,4.0,1.0,2.1259678985103183,21.0,-0.3412526743349642,-0.004322871231412555,0.603677400765929,0.5,0.10966785021219788,11.0,1.0,1.5083621811523222,0.28,2.16794833886788,32.973976229966325,3.0151134457776356,0.3407209870137501,-0.17246752442836977,6.078638249275286,6.0,0.0,-0.04142775179493419,5.0,0.5,200.0,1.7586315596322617,70.7548885754942,0.18104017183163879,1.239799077444023,0.45,0.975894109724251,0.5700000000000001,0.5,0.255,1.5141565629147464,3.727272727272727,3.0,-0.011196846582110426,200.0,-0.75161100177276,-0.08091893251964288,0.9045340337332908,1.075762642347821,2.1804883245244615,0.04492457229916722,-3.0,200.0,0.23557137901436742,0.025898510077198525,1.8908657016847434,-0.1338983137316693,200.0,4.23614371744383,1.5646284165517081,100.0,-6.424560927093198,0.6931471805599453,0.013656423440744005,1.9090909090909092,2.644175534519563,200.0,1.455000228324269,0.08164560768859916,2.0,0.328772455179239,2.0,3.304023203402959,0.008279284313128438,0.0,-3.0,0.44,1.7186063943697913,6.1,0.81,0.002,1.0,1.0,0.924,False
Chi-Square,lsvt,126,310,2.4603174603174605,2.0,0.2885970277087353,0.5767498764174177,0.6984126984126984,124.98064516129033,1.0,5.0,0.23570226039551584,0.12345396243701323,-0.5914548745456911,0.19351576058549796,9.369420043144581,1091359609.8526883,-0.5325925925925934,146.02154142512384,4.458045479228885,84.0,0.0032338290268095343,3.5,1.8472601854794364,4.0,0.03166789980747549,-0.5035833278533474,2.094344662906881,5.7915246254234045,1.0,3.05121128471775,-1.6161158895427794,2.4603174603174605,26.765344105046495,0.5109403751297711,1.3391084662650687,0.8367454459219117,0.41666666666666663,5.5,14132861569.783508,0.7378990697459322,149.34472706610458,0.03939829858877171,-1.0486288637995496e-05,0.1737671306135638,6.0,0.3015873015873016,-10.039549822791127,-0.29514591494904796,3.0,1.1667598919139661,1.5856754123827805e-09,2.846049894151541,0.026494665185899713,11.533107180980538,0.3571428571428572,47.17291703712661,1.120694931129803,0.4558139534883721,4.0,1.0,0.797150564864717,21.0,0.01826914600890696,0.07265200358178217,10.842174110112232,0.3333333333333333,5.665974191551889,11.0,1.0,0.7465709473316853,0.3015873015873016,2.16794833886788,20.09966471298984,3.0151134457776356,34.38606948164874,-1.567747652042526,18570761.390931353,6.0,-4.683753385137379e-16,7.014205689908016,5.0,0.5833333333333334,4.0,122.84412508240612,22.575006611440983,48.75386208258112,0.04628811994522685,0.33849557522123896,0.03469585926451683,0.20933822110746675,0.6666666666666666,0.24603174603174605,0.7527904362741997,3.727272727272727,3.0,2.021086188701226,126.0,-11.025205392850692,-1.5679315470668131,0.9045340337332909,420.59698826462534,1.3514172158190225,-137218838.847911,-2.0000000000000004,126.0,0.17428582020911687,0.030382135990997795,0.6795684592132313,-0.03938679120309522,126.0,2.2488675245155205,1.2563787764281213,42.0,-15755088925.867973,0.6365141682948128,0.023672714734034633,1.9090909090909092,121542465.01747744,126.0,0.1298727541880118,0.49400607142293296,2.0,-11.388528936607868,2.0,972756569.9898216,0.009798531672286379,0.5317460317460317,108.18667633957992,0.41648035771319064,1.5426570091734524,6.1,0.8391841935483871,0.0,0.7456,0.6631,0.7830336774193549,False
